"ID","FULLNAME","EMAIL","BIRTHDATE_DAY","BIRTHDATE_MONTH","BIRTHDATE_YEAR","COUNTRY_NAME","COUNTRY_ABBREVIATION","DDD","MOBILE_DEVICE_OS","CURRENCY_ID","CURRENCY_NAME","AMOUNT","AVG_AMOUNT_MONTH","USE_ECOMMERCE","LAST_STOCK_BOUGHT_TAG","LAST_STOCK_BOUGHT_NAME","LAST_STOCK_BOUGHT_CATEGORY"
"130","KELSY GISELLA","kelsy-gisellacorrena@outlook.com.m","3","8","1994","MEXICO","MEX","+92","XIAOMI","US","DOLAR","57426","31457.916666666668","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"131","RUBI ESTEL","rubi-estelmyrtice@yahoo.com.m","16","1","1977","MEXICO","MEX","+92","XIAOMI","US","DOLAR","794574","19683.833333333332","True","ADDYY","ADIDAS"","FITNESS"
"132","KALI CAROLIN","kali-carolinharli@gmail.com.u","26","9","1973","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","957214","46008.5","True","ADS.F","ADIDAS"","FITNESS"
"133","MURIEL YOSHI","muriel-yoshierica@inc.com.a","14","1","1992","ARGENTINA","ARG","+90","IOS","US","DOLAR","651727","25795.333333333332","True","NKE","NIKE INC.","FITNESS"
"134","PETRONILLA KATALIN","petronilla-katalinmarcelline@yahoo.com.a","15","1","1990","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","212977","42453.833333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"135","RICCA DAMITA","ricca-damitaaubry@gmail.com.b","21","2","1996","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","650042","68598.75","True","ADDDF","ADIDAS"","FITNESS"
"136","JANETTA HONORIA","janetta-honoriahollyanne@outlook.com.b","23","1","1981","BRASIL","BRA","+55","SANSUNG","US","DOLAR","346868","56818.416666666664","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"137","ZIA KERRIE","zia-kerriejeannette@outlook.com.a","1","3","1982","ARGENTINA","ARG","+90","OTHER","US","DOLAR","528728","10976.75","True","ADDDF","ADIDAS"","FITNESS"
"138","SIGRID NARA","sigrid-naraeliza@outlook.com.m","1","4","1993","MEXICO","MEX","+92","OTHER","US","DOLAR","693535","45603.583333333336","True","ADSG-U.TI","ADIDAS"","FITNESS"
"139","CHANDRA GENNIE","chandra-genniepatricia@outlook.com.a","2","5","2001","ARGENTINA","ARG","+90","OTHER","US","DOLAR","812137","21589.416666666668","False","ADDYY","ADIDAS"","FITNESS"
"140","KATA PATTIE","kata-pattiedawna@outlook.com.u","17","8","1993","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","413946","23894.083333333332","False","ADSG-U.TI","ADIDAS"","FITNESS"
"141","KAYLYN DORICE","kaylyn-doriceelbertine@yahoo.com.a","29","9","2000","ARGENTINA","ARG","+90","OTHER","US","DOLAR","539832","52736.25","True","APPL","APPLE INC.","TECHNOLOGY"
"142","FAITH CYNDE","faith-cyndeangeline@outlook.com.b","5","7","1988","BRASIL","BRA","+55","XIAOMI","US","DOLAR","859773","31895.5","False","APPL","APPLE INC.","TECHNOLOGY"
"143","LOREN MITZI","loren-mitzitheresita@hotmail.com.a","4","11","1983","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","137986","58982.75","False","NKE","NIKE INC.","FITNESS"
"144","ENRICA FRANCESCA","enrica-francescabeckie@hotmail.com.a","12","1","1993","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","158467","11698.333333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"145","ELAINE ETHELINE","elaine-ethelineella@yahoo.com.a","17","3","1984","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","968792","33552.0","True","ADDDF","ADIDAS"","FITNESS"
"146","LYNNE CARREE","lynne-carreemartie@gmail.com.m","29","2","1972","MEXICO","MEX","+92","SANSUNG","US","DOLAR","77212","35358.583333333336","False","ADDDF","ADIDAS"","FITNESS"
"147","HEDVIGE GWENORE","hedvige-gwenorethomasine@inc.com.a","25","1","1990","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","372990","64351.75","True","ADDDF","ADIDAS"","FITNESS"
"148","GINNIFER STACI","ginnifer-stacishauna@yahoo.com.a","11","7","1980","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","935516","1110.0833333333333","False","DIS","THE WALT DISNEY COMPANY","FUN"
"149","JENN JACKQUELIN","jenn-jackquelinchloe@gmail.com.b","17","8","1988","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","649258","66965.5","False","NKE","NIKE INC.","FITNESS"
"150","VALENCIA KATERINA","valencia-katerinameggie@gmail.com.a","27","11","1999","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","873196","27613.666666666668","False","ADSG-U.TI","ADIDAS"","FITNESS"
"151","KRYSTA CYNTHEA","krysta-cyntheajuieta@hotmail.com.u","10","8","1988","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","113816","76764.33333333333","False","ADS.F","ADIDAS"","FITNESS"
"152","KELLINA KATERINA","kellina-katerinajacinda@yahoo.com.b","19","9","1979","BRASIL","BRA","+55","IOS","US","DOLAR","330109","62597.666666666664","False","DIS","THE WALT DISNEY COMPANY","FUN"
"153","ROXY NANCE","roxy-nancekaria@gmail.com.b","30","7","1979","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","232006","36380.666666666664","True","ADSG-U.TI","ADIDAS"","FITNESS"
"154","AGATHE CELESTINA","agathe-celestinamabel@hotmail.com.m","26","2","1974","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","752522","35808.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"155","DALE JENNI","dale-jennijamie@hotmail.com.m","2","12","1983","MEXICO","MEX","+92","SANSUNG","US","DOLAR","140900","78535.16666666667","False","APPL","APPLE INC.","TECHNOLOGY"
"156","SHAINE MELBA","shaine-melbanadiya@gmail.com.u","8","9","1977","UNITED_STATES","USA","+91","OTHER","US","DOLAR","333524","48372.833333333336","True","ADDYY","ADIDAS"","FITNESS"
"157","BILLI MIGNON","billi-mignoncorabel@yahoo.com.u","7","5","2000","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","757027","18983.583333333332","True","ADDYY","ADIDAS"","FITNESS"
"158","PEARLE CAROLJEAN","pearle-caroljeancarma@outlook.com.m","11","3","1974","MEXICO","MEX","+92","XIAOMI","US","DOLAR","97941","8919.333333333334","False","DIS","THE WALT DISNEY COMPANY","FUN"
"159","BRIETTA JAYNE","brietta-jaynemorissa@gmail.com.b","13","9","1988","BRASIL","BRA","+55","XIAOMI","US","DOLAR","184193","71661.33333333333","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"160","MARYJO CHRYSLER","maryjo-chryslerkarie@yahoo.com.m","10","4","1983","MEXICO","MEX","+92","XIAOMI","US","DOLAR","908757","37492.5","True","ADDDF","ADIDAS"","FITNESS"
"161","ADARA MEG","adara-meglissi@hotmail.com.m","10","4","1982","MEXICO","MEX","+92","SANSUNG","US","DOLAR","50560","5261.416666666667","True","DIS","THE WALT DISNEY COMPANY","FUN"
"162","SEANA DARBY","seana-darbylorna@outlook.com.m","16","3","1976","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","915230","47660.25","True","ADSG-U.TI","ADIDAS"","FITNESS"
"163","KARRIE ALIA","karrie-aliaingaborg@outlook.com.m","18","4","2004","MEXICO","MEX","+92","OTHER","US","DOLAR","218936","26517.333333333332","True","APPL","APPLE INC.","TECHNOLOGY"
"164","MARTA SIOUXIE","marta-siouxieaurore@yahoo.com.b","21","9","1985","BRASIL","BRA","+55","SANSUNG","US","DOLAR","794105","74942.58333333333","True","NKE","NIKE INC.","FITNESS"
"165","GLEN DIAHANN","glen-diahanncatrina@gmail.com.m","2","10","1974","MEXICO","MEX","+92","XIAOMI","US","DOLAR","963842","61111.583333333336","True","NKE","NIKE INC.","FITNESS"
"166","KORA SAYRE","kora-sayrealma@gmail.com.b","29","7","1990","BRASIL","BRA","+55","SANSUNG","US","DOLAR","287812","78688.91666666667","False","ADSG-U.TI","ADIDAS"","FITNESS"
"167","MAYE LAYNEY","maye-layneyadore@inc.com.u","7","3","1974","UNITED_STATES","USA","+91","OTHER","US","DOLAR","7722","29390.583333333332","True","ADSG-U.TI","ADIDAS"","FITNESS"
"168","DORIA AMALETA","doria-amaletamarthena@hotmail.com.u","25","5","1971","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","799791","11720.916666666666","True","DIS","THE WALT DISNEY COMPANY","FUN"
"169","GWENNI REEBA","gwenni-reebacarilyn@inc.com.b","18","10","1985","BRASIL","BRA","+55","IOS","US","DOLAR","424322","53467.0","True","APPL","APPLE INC.","TECHNOLOGY"
"170","MOZELLE MILLIE","mozelle-milliecarmine@gmail.com.b","15","9","1978","BRASIL","BRA","+55","IOS","US","DOLAR","802730","65985.41666666667","True","ADDYY","ADIDAS"","FITNESS"
"171","TRISHA ELLEN","trisha-ellenlurette@yahoo.com.a","14","12","1986","ARGENTINA","ARG","+90","IOS","US","DOLAR","915842","54404.833333333336","True","ADS.F","ADIDAS"","FITNESS"
"172","BELVA JENNETTE","belva-jennettecyndie@yahoo.com.u","28","4","1998","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","918843","46865.833333333336","False","NKE","NIKE INC.","FITNESS"
"173","JOCELIN KELLEY","jocelin-kelleycari@yahoo.com.a","16","11","1990","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","272509","47481.333333333336","False","ADS.F","ADIDAS"","FITNESS"
"174","KAITLIN KELLIA","kaitlin-kelliacrystal@gmail.com.u","16","3","1985","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","924019","80329.08333333333","True","ADSG-U.TI","ADIDAS"","FITNESS"
"175","GEORGIANNA BONNY","georgianna-bonnyetti@yahoo.com.u","1","1","1978","UNITED_STATES","USA","+91","OTHER","US","DOLAR","722636","52501.25","True","ADDYY","ADIDAS"","FITNESS"
"176","AURIE LORITA","aurie-loritapauly@hotmail.com.a","7","7","1971","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","130379","70552.0","True","ADDYY","ADIDAS"","FITNESS"
"177","ALMA SCARLETT","alma-scarlettsylvia@outlook.com.b","9","12","1993","BRASIL","BRA","+55","IOS","US","DOLAR","811210","15565.583333333334","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"178","CARYL BILLI","caryl-billimerrily@inc.com.m","1","3","1995","MEXICO","MEX","+92","XIAOMI","US","DOLAR","65779","18168.5","True","ADS.F","ADIDAS"","FITNESS"
"179","CORDULA CLAUDINE","cordula-claudinecon@hotmail.com.b","7","5","1999","BRASIL","BRA","+55","IOS","US","DOLAR","974324","40214.666666666664","False","DIS","THE WALT DISNEY COMPANY","FUN"
"180","TALYA MARTGUERITA","talya-martgueritaivette@hotmail.com.u","6","7","1972","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","217196","38450.583333333336","True","APPL","APPLE INC.","TECHNOLOGY"
"181","TASHA DINA","tasha-dinacarrie@hotmail.com.a","25","11","1974","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","394835","25877.0","False","ADS.F","ADIDAS"","FITNESS"
"182","JULIANA SADYE","juliana-sadyenisse@gmail.com.b","21","3","2001","BRASIL","BRA","+55","SANSUNG","US","DOLAR","567391","43925.083333333336","True","ADDDF","ADIDAS"","FITNESS"
"183","LILLA DOROTHEE","lilla-dorotheecorrena@yahoo.com.b","1","10","2004","BRASIL","BRA","+55","IOS","US","DOLAR","921135","30040.0","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"184","TIFF MARGA","tiff-margaamabel@gmail.com.m","2","6","1975","MEXICO","MEX","+92","XIAOMI","US","DOLAR","132273","65574.41666666667","False","ADSG-U.TI","ADIDAS"","FITNESS"
"185","MELISSE NORINE","melisse-norinecelia@outlook.com.u","2","8","1975","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","547662","63259.75","False","ADSG-U.TI","ADIDAS"","FITNESS"
"186","LATISHA TIENA","latisha-tienaermina@inc.com.u","20","7","1984","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","739388","80486.66666666667","True","ADS.F","ADIDAS"","FITNESS"
"187","PEGEEN EUNICE","pegeen-euniceelwira@outlook.com.a","25","5","1973","ARGENTINA","ARG","+90","OTHER","US","DOLAR","66501","4721.333333333333","True","ADS.F","ADIDAS"","FITNESS"
"188","CHEREY BROOKE","cherey-brookestar@hotmail.com.m","8","6","1971","MEXICO","MEX","+92","IOS","US","DOLAR","454791","77220.41666666667","True","ADS.F","ADIDAS"","FITNESS"
"189","NATKA ODELIA","natka-odeliafan@hotmail.com.m","12","1","1986","MEXICO","MEX","+92","IOS","US","DOLAR","94217","74778.16666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"190","BARBRA MIGUELA","barbra-miguelachandal@inc.com.u","29","5","1996","UNITED_STATES","USA","+91","IOS","US","DOLAR","399977","79576.25","True","DIS","THE WALT DISNEY COMPANY","FUN"
"191","JOELIE GIORGIA","joelie-giorgiapetronia@gmail.com.m","11","6","1976","MEXICO","MEX","+92","OTHER","US","DOLAR","752570","13250.416666666666","False","ADS.F","ADIDAS"","FITNESS"
"192","BRANDICE TRACY","brandice-tracyelnora@gmail.com.b","12","12","1978","BRASIL","BRA","+55","SANSUNG","US","DOLAR","990999","7506.0","False","ADDYY","ADIDAS"","FITNESS"
"193","KIRSTYN AUDRA","kirstyn-audrarivalee@gmail.com.u","10","2","2002","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","468418","57569.416666666664","True","ADDYY","ADIDAS"","FITNESS"
"194","BETTINA LILLI","bettina-lillilauraine@inc.com.b","18","8","1987","BRASIL","BRA","+55","XIAOMI","US","DOLAR","137926","66193.25","True","APPL","APPLE INC.","TECHNOLOGY"
"195","KORDULA SONYA","kordula-sonyanomi@gmail.com.u","20","2","1982","UNITED_STATES","USA","+91","OTHER","US","DOLAR","970455","56339.916666666664","False","NKE","NIKE INC.","FITNESS"
"196","CHARO YOSHI","charo-yoshiemily@outlook.com.b","10","7","1995","BRASIL","BRA","+55","XIAOMI","US","DOLAR","179896","48733.083333333336","False","NKE","NIKE INC.","FITNESS"
"197","MARITSA VERA","maritsa-veramady@inc.com.u","10","7","1970","UNITED_STATES","USA","+91","IOS","US","DOLAR","242929","20311.75","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"198","MONIQUE MINTA","monique-mintalacy@inc.com.u","26","8","1974","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","686773","32632.0","True","DIS","THE WALT DISNEY COMPANY","FUN"
"199","SIBEAL ALVINA","sibeal-alvinadannie@yahoo.com.m","26","10","2002","MEXICO","MEX","+92","SANSUNG","US","DOLAR","316145","37353.666666666664","True","APPL","APPLE INC.","TECHNOLOGY"
"200","PHYLLYS BATSHEVA","phyllys-batshevalotta@inc.com.u","9","5","1984","UNITED_STATES","USA","+91","IOS","US","DOLAR","61145","47393.5","True","NKE","NIKE INC.","FITNESS"
"201","GAE RUBETTA","gae-rubettaloree@yahoo.com.b","5","7","1981","BRASIL","BRA","+55","SANSUNG","US","DOLAR","809142","20186.833333333332","True","ADSG-U.TI","ADIDAS"","FITNESS"
"202","SAVINA SIB","savina-sibjolyn@yahoo.com.m","19","9","2004","MEXICO","MEX","+92","XIAOMI","US","DOLAR","336854","70251.0","False","ADDDF","ADIDAS"","FITNESS"
"203","ROSAMUND JACQUELYNN","rosamund-jacquelynnjennifer@outlook.com.b","9","2","1979","BRASIL","BRA","+55","SANSUNG","US","DOLAR","245345","56707.0","True","ADS.F","ADIDAS"","FITNESS"
"204","LACIE NATALEE","lacie-nataleeandi@hotmail.com.m","16","11","1980","MEXICO","MEX","+92","OTHER","US","DOLAR","337551","20925.0","True","DIS","THE WALT DISNEY COMPANY","FUN"
"205","COURTNEY MIGNON","courtney-mignonlyndy@hotmail.com.m","23","1","1981","MEXICO","MEX","+92","XIAOMI","US","DOLAR","725108","23448.75","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"206","SEPHIRA NANNY","sephira-nannyjoby@gmail.com.u","26","11","1993","UNITED_STATES","USA","+91","OTHER","US","DOLAR","342332","74098.08333333333","True","APPL","APPLE INC.","TECHNOLOGY"
"207","ROSETTA MARIDEL","rosetta-marideladella@gmail.com.a","26","8","1973","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","473872","79461.91666666667","True","ADDYY","ADIDAS"","FITNESS"
"208","ROANNA ESMARIA","roanna-esmariasande@inc.com.b","20","5","1985","BRASIL","BRA","+55","IOS","US","DOLAR","852971","77746.83333333333","True","ADDYY","ADIDAS"","FITNESS"
"209","SIDONNIE ROSALIE","sidonnie-rosaliekimmy@gmail.com.u","5","2","2003","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","993732","9823.5","False","ADDDF","ADIDAS"","FITNESS"
"210","STEPHINE MAGGI","stephine-maggihazel@hotmail.com.m","14","12","1993","MEXICO","MEX","+92","SANSUNG","US","DOLAR","754233","24097.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"211","SIBELLE BERRIE","sibelle-berrieaudra@yahoo.com.b","6","4","1982","BRASIL","BRA","+55","OTHER","US","DOLAR","545135","31868.75","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"212","JANIFER MARESSA","janifer-maressalilllie@yahoo.com.u","25","6","1985","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","322941","17871.083333333332","False","ADS.F","ADIDAS"","FITNESS"
"213","TASHA LURLEEN","tasha-lurleenjonell@outlook.com.b","29","7","1975","BRASIL","BRA","+55","OTHER","US","DOLAR","877437","73752.25","True","NKE","NIKE INC.","FITNESS"
"214","DEONNE PERRI","deonne-perriteresita@yahoo.com.m","7","5","2000","MEXICO","MEX","+92","XIAOMI","US","DOLAR","112068","55987.666666666664","False","NKE","NIKE INC.","FITNESS"
"215","SHERLINE CATHI","sherline-cathidennie@hotmail.com.a","8","3","1981","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","935461","37776.0","True","ADSG-U.TI","ADIDAS"","FITNESS"
"216","MARGARETTA VIVIANA","margaretta-vivianacody@inc.com.a","6","4","2001","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","269329","58140.0","False","ADDDF","ADIDAS"","FITNESS"
"217","JAIMIE MADDALENA","jaimie-maddalenafedora@inc.com.a","1","10","1992","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","732921","64773.25","False","NKE","NIKE INC.","FITNESS"
"218","MYRNA DRUCILL","myrna-drucilllissy@hotmail.com.b","10","6","1980","BRASIL","BRA","+55","XIAOMI","US","DOLAR","457616","83047.25","True","ADS.F","ADIDAS"","FITNESS"
"219","ONIDA TONIA","onida-toniadevondra@yahoo.com.b","4","7","1985","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","43115","59129.5","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"220","DODIE JUIETA","dodie-juietawynne@yahoo.com.b","10","6","1993","BRASIL","BRA","+55","XIAOMI","US","DOLAR","86877","75169.91666666667","True","NKE","NIKE INC.","FITNESS"
"221","ORELIE NEYSA","orelie-neysajorrie@inc.com.b","12","11","1994","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","987797","15204.416666666666","False","ADSG-U.TI","ADIDAS"","FITNESS"
"222","ANIA VAL","ania-valnelle@hotmail.com.m","21","12","1971","MEXICO","MEX","+92","OTHER","US","DOLAR","695691","27887.0","False","ADDYY","ADIDAS"","FITNESS"
"223","LYNNEA DOTTIE","lynnea-dottieolympia@inc.com.m","2","4","1982","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","874231","22228.333333333332","False","ADDYY","ADIDAS"","FITNESS"
"224","JULIANNA AUDI","julianna-audielisha@gmail.com.a","4","2","1998","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","678666","7967.333333333333","False","DIS","THE WALT DISNEY COMPANY","FUN"
"225","JACQUELYNN DEANNE","jacquelynn-deanneelita@outlook.com.u","15","10","1979","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","38962","81356.16666666667","True","ADDYY","ADIDAS"","FITNESS"
"226","MAYE CHRISTALLE","maye-christallecristie@outlook.com.m","1","7","1985","MEXICO","MEX","+92","SANSUNG","US","DOLAR","862841","7896.583333333333","True","ADSG-U.TI","ADIDAS"","FITNESS"
"227","VICTORIA FAY","victoria-fayamber@gmail.com.b","7","1","1999","BRASIL","BRA","+55","XIAOMI","US","DOLAR","73291","76271.83333333333","True","ADDYY","ADIDAS"","FITNESS"
"228","SHENA RAINA","shena-rainarenie@gmail.com.a","5","7","1979","ARGENTINA","ARG","+90","IOS","US","DOLAR","955191","81241.25","False","APPL","APPLE INC.","TECHNOLOGY"
"229","JOBIE ARABELA","jobie-arabelaeleen@gmail.com.u","4","6","1977","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","360654","10737.333333333334","True","APPL","APPLE INC.","TECHNOLOGY"
"230","TAMRA NETTIE","tamra-nettiecara@hotmail.com.u","25","6","1991","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","830024","65182.416666666664","False","ADDYY","ADIDAS"","FITNESS"
"231","CARESSE TATIANA","caresse-tatianabrandise@outlook.com.u","8","4","1995","UNITED_STATES","USA","+91","OTHER","US","DOLAR","454421","2936.1666666666665","True","ADDDF","ADIDAS"","FITNESS"
"232","BRIT ATHENE","brit-atheneharrietta@inc.com.b","6","1","1998","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","970298","51844.416666666664","True","ADDDF","ADIDAS"","FITNESS"
"233","ROSEMARIE ANDREE","rosemarie-andreesteffi@gmail.com.a","17","12","1993","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","613972","77629.16666666667","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"234","OLIY DARCEY","oliy-darceytracie@outlook.com.m","21","2","1998","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","336621","18583.083333333332","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"235","MISSIE SONYA","missie-sonyachristen@inc.com.m","13","12","1986","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","26781","78908.0","True","ADSG-U.TI","ADIDAS"","FITNESS"
"236","HETTI JILLAYNE","hetti-jillaynechristina@inc.com.a","5","6","1991","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","905557","80780.66666666667","False","ADSG-U.TI","ADIDAS"","FITNESS"
"237","NATASHA FELICLE","natasha-feliclecorie@gmail.com.m","2","2","1974","MEXICO","MEX","+92","SANSUNG","US","DOLAR","159262","68927.91666666667","True","ADDDF","ADIDAS"","FITNESS"
"238","JULIETTA CYBIL","julietta-cybiltheodora@inc.com.a","16","3","2000","ARGENTINA","ARG","+90","IOS","US","DOLAR","641437","28142.333333333332","False","ADDDF","ADIDAS"","FITNESS"
"239","MAURIZIA KALIE","maurizia-kalienananne@outlook.com.b","1","1","1985","BRASIL","BRA","+55","SANSUNG","US","DOLAR","215166","75924.25","False","ADDDF","ADIDAS"","FITNESS"
"240","AMABELLE LYNNEA","amabelle-lynneafey@inc.com.m","3","8","1974","MEXICO","MEX","+92","XIAOMI","US","DOLAR","945219","41824.666666666664","False","ADDDF","ADIDAS"","FITNESS"
"241","GERT ETHELDA","gert-etheldatedi@outlook.com.m","14","8","1985","MEXICO","MEX","+92","IOS","US","DOLAR","342013","41044.25","False","APPL","APPLE INC.","TECHNOLOGY"
"242","ARDEN MARLO","arden-marlobryn@gmail.com.u","9","1","1985","UNITED_STATES","USA","+91","OTHER","US","DOLAR","858716","43004.083333333336","False","NKE","NIKE INC.","FITNESS"
"243","NANNETTE DANIELE","nannette-danielequeenie@outlook.com.u","30","7","2002","UNITED_STATES","USA","+91","IOS","US","DOLAR","134928","53883.416666666664","False","SBUX","STARBUCKS CORPORATION","COFFEE"
